amount,txn_hour,user_age,device_change,is_foreign,account_age_days,prev_txn_24h,avg_amount_30d,location_distance_km,label,merchant_cat_entertainment,merchant_cat_food,merchant_cat_grocery,merchant_cat_others,merchant_cat_travel,merchant_cat_utilities,txn_type_merchant,txn_type_p2p,txn_type_recharge
431.0,12,53,0,0,3342,0,563.0,16.34,0,0,0,0,1,0,0,0,0,0
102.0,23,26,0,0,1708,3,3048.0,12.86,0,0,0,0,1,0,0,1,0,0
1760.0,11,35,0,0,4340,1,453.0,8.68,0,0,1,0,0,0,0,0,1,0
1274.0,0,52,1,0,4252,0,1106.0,1.2,0,0,0,0,0,0,1,0,0,0
778.0,18,48,0,0,3779,1,34.0,6.5,0,0,1,0,0,0,0,1,0,0
678.0,15,41,0,0,2957,2,2194.0,8.51,0,0,0,1,0,0,0,1,0,0
367.0,11,60,0,0,646,1,661.0,2.26,0,0,0,0,0,0,0,0,1,0
1661.0,9,21,1,0,2240,2,302.0,0.76,0,0,1,0,0,0,0,0,1,0
5294.0,1,58,0,0,1130,2,109.0,1.57,0,0,0,0,1,0,0,1,0,0
290.0,17,43,0,0,1462,2,819.0,4.4,0,0,0,0,0,0,0,1,0,0
1364.0,12,61,0,0,2279,2,1097.0,1.45,0,0,0,0,0,0,1,0,1,0
828.0,23,59,0,0,2347,0,71.0,5.42,0,0,0,0,1,0,0,0,0,1
888.0,5,27,0,0,1052,0,144.0,2.49,0,0,0,1,0,0,0,0,1,0
440.0,11,58,0,0,527,2,389.0,1.28,0,0,0,1,0,0,0,0,1,0
2616.0,21,59,0,0,2712,0,1527.0,4.75,0,1,0,0,0,0,0,0,0,1
996.0,3,26,0,0,4459,3,3256.0,0.38,0,0,0,1,0,0,0,0,1,0
1176.0,0,18,0,0,2418,0,1093.0,4.9,0,0,0,1,0,0,0,0,1,0
545.0,10,33,0,0,2138,3,4.0,18.33,0,0,1,0,0,0,0,0,1,0
301.0,22,63,0,0,1726,2,1870.0,6.21,0,0,1,0,0,0,0,0,1,0
135.0,7,30,0,0,1729,2,22.0,1.99,0,0,0,0,1,0,0,0,0,0
1878.0,1,55,0,0,4541,4,1819.0,11.58,0,0,0,0,0,0,1,0,1,0
328.0,1,31,0,0,4055,3,423.0,3.75,0,0,1,0,0,0,0,0,0,0
1757.0,15,57,0,0,4064,2,1083.0,3.76,0,0,1,0,0,0,0,1,0,0
742.0,0,40,0,0,3052,2,73.0,2.38,0,0,0,0,1,0,0,0,0,0
806.0,3,35,0,0,129,0,144.0,0.27,0,0,0,1,0,0,0,1,0,0
950.0,5,45,0,0,3154,0,479.0,1.57,0,0,0,1,0,0,0,1,0,0
688.0,20,37,0,0,209,0,31.0,8.53,0,0,0,0,1,0,0,1,0,0
159.0,19,18,0,0,46,3,395.0,1.5,0,0,0,0,1,0,0,1,0,0
556.0,13,29,1,0,4060,2,1115.0,2.66,0,0,0,1,0,0,0,1,0,0
1635.0,19,44,1,0,1,2,851.0,5.03,0,0,0,1,0,0,0,1,0,0
1644.0,14,60,0,0,3236,2,347.0,1.66,0,0,1,0,0,0,0,1,0,0
506.0,6,30,0,0,4933,5,7.0,8.35,0,0,0,0,0,0,0,0,1,0
925.0,6,21,0,0,1635,0,251.0,11.45,0,0,0,0,0,0,1,0,0,0
322.0,17,42,0,0,798,5,1198.0,0.32,0,0,0,0,0,0,0,1,0,0
354.0,22,23,0,0,904,1,333.0,4.27,0,0,0,0,0,0,0,1,0,0
35.0,1,62,0,0,4354,2,379.0,2.15,0,0,1,0,0,0,0,0,1,0
3406.0,19,39,0,0,3172,3,62.0,4.04,0,0,0,0,1,0,0,0,1,0
355.0,14,62,0,0,1895,2,736.0,3.96,0,0,1,0,0,0,0,0,0,0
387.0,0,55,0,0,4851,3,778.0,0.05,0,0,1,0,0,0,0,1,0,0
492.0,20,53,0,0,3944,0,451.0,5.23,0,0,0,0,1,0,0,0,1,0
204.0,16,20,0,0,2062,0,1144.0,1.22,0,0,1,0,0,0,0,1,0,0
1529.0,19,32,0,0,4526,0,1676.0,4.09,0,0,1,0,0,0,0,0,0,0
117.0,12,28,0,0,3365,1,1111.0,11.29,0,0,1,0,0,0,0,0,1,0
216.0,11,51,0,0,875,3,629.0,1.07,0,0,0,1,0,0,0,0,0,0
1552.0,23,44,0,0,2846,1,2195.0,1.57,0,0,1,0,0,0,0,1,0,0
623.0,21,40,0,0,2004,2,385.0,0.33,0,0,1,0,0,0,0,0,1,0
1846.0,14,34,0,0,1742,0,851.0,3.38,0,0,0,1,0,0,0,0,0,1
1223.0,23,40,0,0,888,0,685.0,10.2,0,0,0,1,0,0,0,1,0,0
444.0,4,51,0,0,269,2,1474.0,3.94,0,0,0,1,0,0,0,0,1,0
1578.0,6,38,0,0,3410,0,554.0,2.17,0,0,1,0,0,0,0,0,1,0
185.0,7,50,0,0,3878,0,645.0,11.81,0,0,0,0,0,0,0,0,0,0
1153.0,22,22,0,1,4681,2,484.0,3.8,0,0,0,1,0,0,0,1,0,0
862.0,13,69,0,0,4183,5,121.0,18.19,0,0,0,0,1,0,0,0,1,0
468.0,3,34,0,0,4447,0,1740.0,6.94,0,0,1,0,0,0,0,1,0,0
1390.0,20,18,0,0,3906,1,1583.0,12.11,0,0,0,0,0,0,0,1,0,0
3076.0,13,24,0,0,3496,0,970.0,5.23,0,0,0,0,0,0,1,1,0,0
10225.0,9,20,0,0,1833,0,342.0,22.72,0,0,0,0,0,0,0,0,1,0
1404.0,21,43,0,0,1255,1,351.0,3.73,0,0,0,0,0,1,0,1,0,0
778.0,15,33,0,0,3973,1,29.0,5.12,0,0,0,0,0,1,0,0,1,0
383.0,10,33,0,0,568,1,65.0,0.72,0,0,0,0,0,0,1,0,1,0
446.0,21,61,0,0,4311,1,577.0,13.8,0,0,0,0,0,1,0,1,0,0
979.0,13,58,0,0,817,2,41.0,2.04,0,0,0,0,0,0,0,1,0,0
687.0,13,31,0,0,3771,1,84.0,5.47,0,0,0,0,0,1,0,0,1,0
3677.0,1,61,0,0,3680,1,231.0,2.24,0,0,0,1,0,0,0,0,1,0
689.0,21,43,0,0,4853,3,374.0,10.82,0,0,0,1,0,0,0,0,0,1
701.0,12,44,0,0,4775,3,538.0,0.58,0,0,0,0,1,0,0,1,0,0
726.0,2,65,0,0,4048,1,314.0,11.59,0,0,1,0,0,0,0,1,0,0
2718.0,17,34,0,0,823,1,2260.0,4.91,0,0,0,0,1,0,0,0,0,1
1578.0,21,61,0,0,4046,0,2411.0,15.68,0,0,0,0,0,0,0,1,0,0
1429.0,3,21,0,0,2496,0,46.0,3.5,0,0,1,0,0,0,0,0,1,0
610.0,20,34,0,0,1795,1,3382.0,3.4,0,0,0,0,0,0,0,1,0,0
2555.0,20,50,0,0,4085,2,152.0,2.22,0,0,0,0,0,0,1,0,1,0
59.0,18,47,0,0,2184,2,322.0,1.99,0,0,0,0,0,0,0,1,0,0
3070.0,15,38,0,0,4857,0,1451.0,0.66,0,0,0,1,0,0,0,1,0,0
1078.0,3,34,0,0,2302,1,931.0,1.98,0,0,0,1,0,0,0,0,0,1
762.0,18,28,0,0,329,1,48.0,4.7,0,0,0,0,0,1,0,1,0,0
1031.0,22,68,0,0,2576,0,1192.0,0.44,0,0,0,1,0,0,0,1,0,0
1651.0,14,47,0,0,1818,2,871.0,1.03,0,0,0,0,1,0,0,0,1,0
19.0,0,35,0,0,3573,1,2405.0,9.83,0,0,0,1,0,0,0,0,1,0
3078.0,15,37,0,0,2898,1,1926.0,0.48,0,0,0,0,0,0,0,0,1,0
888.0,14,51,0,1,3943,2,2958.0,1.38,0,0,1,0,0,0,0,0,1,0
630.0,15,58,0,0,1012,0,485.0,0.02,0,0,0,0,1,0,0,0,0,0
223.0,21,45,0,0,4469,2,981.0,6.34,0,0,0,1,0,0,0,0,0,0
868.0,19,26,0,0,2016,2,2614.0,9.51,0,0,0,1,0,0,0,1,0,0
1029.0,0,61,0,0,2506,1,2.0,10.58,0,1,0,0,0,0,0,0,1,0
775.0,16,48,0,0,780,1,1244.0,11.52,0,0,0,1,0,0,0,1,0,0
1703.0,4,62,0,0,3532,1,44.0,2.58,0,0,0,0,0,1,0,1,0,0
819.0,4,33,0,0,699,0,5462.0,4.1,0,0,0,1,0,0,0,1,0,0
4882.0,6,48,0,0,187,3,11.0,5.66,0,0,1,0,0,0,0,1,0,0
1372.0,12,46,0,0,970,2,647.0,12.3,0,0,0,1,0,0,0,0,1,0
2471.0,11,30,0,0,3449,1,589.0,7.96,0,0,1,0,0,0,0,0,1,0
174.0,3,40,0,0,3486,5,291.0,3.36,0,1,0,0,0,0,0,0,1,0
759.0,3,31,0,0,4140,1,1054.0,3.56,0,1,0,0,0,0,0,1,0,0
616.0,22,56,0,0,166,0,238.0,2.05,0,0,1,0,0,0,0,1,0,0
1264.0,20,19,0,0,1176,2,275.0,0.06,0,0,0,0,1,0,0,0,1,0
2961.0,20,29,0,0,701,1,159.0,0.78,0,0,0,1,0,0,0,0,1,0
122.0,5,45,0,0,209,0,1002.0,2.01,0,0,0,1,0,0,0,1,0,0
113.0,23,49,0,0,3270,2,149.0,4.66,0,0,0,0,0,0,1,0,1,0
2849.0,14,66,0,0,3177,3,1824.0,6.26,0,0,0,0,0,0,1,0,1,0
359.0,20,41,0,0,916,1,272.0,11.08,0,0,0,0,0,0,0,0,1,0
1657.0,18,54,0,0,4620,2,585.0,4.04,0,0,0,0,0,0,1,0,1,0
1174.0,5,46,0,0,4999,2,516.0,2.51,0,0,1,0,0,0,0,0,1,0
2684.0,11,69,0,0,3752,1,969.0,5.88,0,0,0,0,0,1,0,1,0,0
200.0,13,59,0,0,4310,1,213.0,2.49,0,0,0,0,1,0,0,0,1,0
209.0,17,35,1,0,1496,1,1459.0,0.57,0,0,0,0,0,0,1,0,1,0
1221.0,11,20,0,0,1091,0,1071.0,0.02,0,0,0,0,0,0,0,0,1,0
4389.0,23,30,0,0,169,3,336.0,6.16,0,0,0,0,0,0,1,0,0,0
804.0,23,30,0,0,2200,0,103.0,11.47,0,0,0,0,0,1,0,0,0,0
594.0,14,59,0,0,4570,0,562.0,5.67,0,0,0,1,0,0,0,0,0,0
1400.0,18,46,0,0,2245,2,3151.0,0.14,0,0,1,0,0,0,0,0,1,0
3999.0,7,19,0,0,4109,2,20.0,1.24,0,0,0,0,1,0,0,0,0,0
2720.0,8,45,0,0,741,1,1491.0,14.63,0,0,0,1,0,0,0,0,0,1
8100.0,4,65,0,0,2934,1,963.0,6.18,0,0,0,1,0,0,0,0,0,1
34.0,4,21,0,0,4054,0,162.0,6.69,0,0,0,1,0,0,0,0,1,0
180.0,5,68,0,0,162,0,518.0,8.21,0,0,0,0,0,0,1,0,0,0
1410.0,22,22,0,0,608,1,790.0,12.19,0,0,0,0,1,0,0,0,1,0
2577.0,2,56,0,0,728,1,954.0,2.89,0,0,0,0,0,0,1,1,0,0
504.0,4,58,1,0,3785,1,2034.0,2.81,0,0,0,1,0,0,0,1,0,0
410.0,0,22,0,0,643,0,1651.0,0.12,0,0,0,0,0,0,1,1,0,0
2320.0,10,25,0,0,3786,1,319.0,13.84,0,0,0,0,0,0,1,0,0,0
87.0,20,51,0,0,4899,2,102.0,0.7,0,0,0,0,0,0,1,0,0,1
692.0,19,42,0,0,3945,1,88.0,3.0,0,0,0,1,0,0,0,1,0,0
1057.0,0,44,0,0,4012,2,2772.0,4.58,0,0,0,0,0,0,1,0,1,0
1233.0,6,69,0,0,4044,1,2496.0,25.35,0,0,1,0,0,0,0,1,0,0
1956.0,14,69,0,0,1092,1,1370.0,2.55,0,0,0,0,0,0,0,0,1,0
657.0,16,24,0,0,2289,3,3148.0,5.52,0,0,1,0,0,0,0,0,0,0
1423.0,7,53,1,0,3528,2,256.0,15.25,0,0,0,0,1,0,0,1,0,0
1321.0,1,49,1,0,1023,1,1397.0,4.24,0,0,0,1,0,0,0,0,0,0
1190.0,12,38,0,0,1735,2,558.0,3.82,0,0,0,0,1,0,0,0,0,1
1534.0,11,64,0,0,3767,2,1284.0,4.26,0,0,0,0,0,0,0,0,1,0
451.0,4,35,0,0,154,1,755.0,8.51,0,0,0,0,0,1,0,0,1,0
133.0,12,19,0,0,4278,1,1498.0,0.22,0,0,0,1,0,0,0,0,1,0
191.0,5,63,0,0,1208,3,405.0,7.14,0,0,0,1,0,0,0,1,0,0
382.0,14,59,0,0,2616,2,3618.0,0.95,0,0,0,0,0,0,1,0,0,0
1040.0,22,22,0,0,4661,1,198.0,7.29,0,0,0,0,0,0,1,1,0,0
2753.0,21,61,1,0,1981,3,893.0,8.05,0,1,0,0,0,0,0,0,0,0
1812.0,20,59,0,0,4642,1,1298.0,4.92,0,0,0,0,0,0,1,0,0,0
2334.0,21,67,0,0,2890,3,705.0,2.89,0,0,0,0,0,0,1,0,1,0
648.0,10,55,0,0,2610,3,274.0,6.59,0,0,0,0,1,0,0,0,1,0
778.0,3,45,0,0,709,2,659.0,0.1,0,0,1,0,0,0,0,0,1,0
751.0,0,48,0,0,4619,2,562.0,5.23,0,0,0,1,0,0,0,0,0,0
320.0,14,61,1,0,3158,1,169.0,1.32,0,0,0,1,0,0,0,1,0,0
95.0,11,41,0,0,3218,2,1152.0,5.4,0,0,1,0,0,0,0,0,1,0
1341.0,8,50,0,0,4050,0,249.0,0.74,0,0,0,0,0,1,0,0,1,0
6795.0,10,56,0,0,4767,3,1428.0,0.99,0,0,0,0,0,0,0,0,0,0
274.0,4,29,0,0,2366,1,193.0,3.01,0,0,0,1,0,0,0,1,0,0
72.0,23,56,0,0,2583,0,558.0,3.77,0,0,0,1,0,0,0,1,0,0
2268.0,6,26,0,0,1384,1,951.0,2.69,0,0,0,0,0,0,1,0,1,0
437.0,7,69,0,0,3646,1,4384.0,4.72,0,0,0,1,0,0,0,1,0,0
2655.0,0,32,0,0,2122,0,253.0,0.27,0,0,0,1,0,0,0,0,0,0
1826.0,0,40,0,0,2942,1,808.0,1.07,0,0,0,0,0,0,1,0,0,0
4369.0,2,61,0,0,3881,3,133.0,0.02,0,1,0,0,0,0,0,1,0,0
789.0,7,62,0,0,365,1,1370.0,4.17,0,0,0,1,0,0,0,1,0,0
1627.0,10,39,0,0,2312,0,1581.0,5.87,0,0,0,0,0,0,1,1,0,0
938.0,0,53,0,0,2865,1,1751.0,3.3,0,0,0,0,0,0,0,0,1,0
1494.0,13,27,0,0,185,0,2328.0,3.09,0,0,0,0,1,0,0,0,1,0
896.0,0,45,0,0,3504,0,352.0,2.77,0,0,0,1,0,0,0,0,1,0
314.0,5,52,0,0,4789,2,878.0,2.05,0,0,0,0,1,0,0,0,1,0
1064.0,20,46,1,0,3006,1,304.0,4.44,0,0,0,0,1,0,0,0,0,1
1128.0,5,22,1,0,730,0,1303.0,0.03,0,1,0,0,0,0,0,0,0,0
2496.0,2,21,0,0,4076,1,430.0,4.53,0,0,0,0,0,0,0,0,1,0
1995.0,9,68,0,0,567,1,648.0,3.37,0,0,1,0,0,0,0,0,0,0
1635.0,11,32,0,0,1312,1,114.0,4.91,0,0,0,0,0,0,0,1,0,0
181.0,9,47,0,0,4439,2,1520.0,9.64,0,0,0,0,1,0,0,0,0,1
1913.0,21,43,0,0,3424,1,528.0,8.82,0,1,0,0,0,0,0,0,1,0
1041.0,1,40,0,0,612,0,818.0,8.23,0,0,0,0,1,0,0,1,0,0
3368.0,23,56,0,0,4101,1,885.0,2.65,0,0,0,0,0,0,1,1,0,0
3786.0,21,46,0,0,624,1,256.0,2.47,0,0,1,0,0,0,0,0,0,0
85.0,12,39,0,0,498,2,1268.0,1.16,0,0,1,0,0,0,0,0,0,0
2578.0,15,52,0,0,223,2,1432.0,0.16,0,0,1,0,0,0,0,0,1,0
58.0,12,65,0,0,953,1,580.0,3.52,0,0,1,0,0,0,0,1,0,0
686.0,3,64,0,0,1907,0,1862.0,18.39,0,0,0,0,0,0,1,0,0,0
1172.0,3,35,0,0,1161,2,140.0,6.98,0,0,0,0,1,0,0,1,0,0
240.0,10,52,0,0,2785,1,428.0,3.96,0,0,0,0,0,0,1,1,0,0
2057.0,22,63,0,0,3835,0,36.0,1.77,0,0,0,0,1,0,0,1,0,0
13.0,13,50,0,0,4634,0,407.0,0.65,0,0,0,0,1,0,0,0,1,0
277.0,2,24,0,0,703,3,4657.0,1.53,0,0,1,0,0,0,0,0,0,0
1304.0,18,51,0,0,3409,3,498.0,3.82,0,0,0,1,0,0,0,1,0,0
1880.0,21,27,0,0,997,2,435.0,4.89,0,0,0,0,0,0,1,0,1,0
3727.0,0,41,0,0,3935,0,931.0,2.28,0,0,1,0,0,0,0,0,0,0
1834.0,4,42,0,0,4828,1,40.0,0.55,0,0,0,0,0,0,0,0,0,0
1671.0,16,65,0,0,2261,2,349.0,1.53,0,0,1,0,0,0,0,1,0,0
752.0,0,61,0,0,587,1,609.0,1.49,0,0,0,0,1,0,0,1,0,0
2.0,18,44,0,0,2985,2,529.0,3.83,0,0,0,0,0,0,0,0,1,0
192.0,18,67,0,0,2870,0,823.0,0.55,0,0,0,0,0,0,1,0,0,1
1147.0,3,23,0,0,3577,1,120.0,1.7,0,0,0,0,1,0,0,0,1,0
1686.0,18,66,0,0,2724,1,412.0,2.1,0,0,0,0,0,0,1,0,0,0
811.0,5,25,0,0,1005,1,803.0,3.75,0,0,0,0,0,0,1,0,0,1
1968.0,14,38,0,0,1776,1,287.0,1.77,0,0,0,0,0,1,0,0,1,0
1107.0,3,58,0,0,1115,0,759.0,0.81,0,0,1,0,0,0,0,0,0,0
116.0,23,36,0,0,2900,2,2542.0,0.13,0,0,0,0,0,0,0,0,0,0
320.0,0,51,0,0,4721,1,2132.0,0.95,0,0,0,0,1,0,0,0,0,1
2749.0,23,56,0,0,2690,1,1034.0,8.71,0,0,1,0,0,0,0,1,0,0
1936.0,16,60,0,0,613,1,156.0,2.16,0,0,0,0,0,0,1,1,0,0
3377.0,10,40,0,0,3611,3,1227.0,3.87,0,0,1,0,0,0,0,0,1,0
188.0,16,30,0,0,2578,4,473.0,3.37,0,0,0,0,0,0,0,1,0,0
6942.0,22,59,0,0,1404,2,2425.0,1.62,0,0,0,0,1,0,0,0,1,0
352.0,0,64,1,0,11,2,756.0,9.27,0,1,0,0,0,0,0,0,1,0
18.0,8,56,0,0,1998,2,196.0,13.95,0,0,0,1,0,0,0,0,1,0
8942.0,13,45,0,0,555,0,300.0,1.19,0,0,0,0,1,0,0,1,0,0
495.0,14,23,0,0,764,1,307.0,8.24,0,0,0,0,0,1,0,0,1,0
1654.0,23,29,0,0,4647,3,259.0,7.05,0,0,1,0,0,0,0,0,1,0
292.0,0,20,1,0,1871,2,1182.0,9.11,0,0,0,0,0,0,1,1,0,0
1302.0,1,65,0,0,755,3,328.0,2.63,0,0,0,1,0,0,0,0,0,0
3516.0,17,37,0,0,3156,0,174.0,5.8,0,0,0,0,0,0,1,0,1,0
579.0,17,58,0,0,337,1,725.0,1.05,0,0,0,0,0,0,0,0,0,0
1664.0,5,59,0,0,55,0,500.0,17.23,0,0,1,0,0,0,0,1,0,0
312.0,19,62,1,0,3393,1,18.0,6.41,0,0,0,0,0,0,1,1,0,0
1470.0,7,25,0,0,1117,0,262.0,0.4,0,0,0,0,1,0,0,0,1,0
615.0,0,43,0,0,4204,2,31.0,10.52,0,0,0,0,0,1,0,0,0,0
356.0,14,55,0,0,3422,1,1166.0,15.98,0,0,0,1,0,0,0,0,1,0
564.0,9,45,0,0,4645,0,2413.0,2.03,0,0,0,0,1,0,0,1,0,0
296.0,3,52,0,0,2794,0,555.0,3.87,0,0,0,0,0,0,1,1,0,0
3483.0,9,61,0,0,4683,0,653.0,24.09,0,0,0,0,0,0,1,0,0,0
759.0,10,58,0,0,4946,2,1492.0,3.0,0,0,0,1,0,0,0,0,0,0
422.0,4,58,0,0,4585,0,15.0,5.48,0,0,0,0,1,0,0,0,1,0
892.0,8,60,0,0,822,2,142.0,3.01,0,0,0,0,1,0,0,0,1,0
580.0,4,55,0,0,4169,1,850.0,0.39,0,1,0,0,0,0,0,1,0,0
2046.0,10,19,0,0,3163,0,1083.0,3.56,0,0,0,0,1,0,0,0,0,0
5322.0,2,24,0,0,1902,1,787.0,8.77,0,0,0,1,0,0,0,1,0,0
864.0,3,58,0,0,2868,1,2241.0,0.21,0,0,0,0,1,0,0,0,0,0
2960.0,9,42,0,0,448,5,399.0,2.91,0,0,1,0,0,0,0,0,1,0
1252.0,6,68,0,0,4926,1,648.0,8.64,0,0,0,1,0,0,0,0,1,0
257.0,0,67,0,0,4676,1,2506.0,2.18,0,0,0,0,0,0,1,0,1,0
1760.0,5,49,0,0,3296,0,1839.0,18.95,0,0,0,0,0,0,1,0,1,0
1081.0,7,29,0,0,3288,3,25.0,2.42,0,0,0,1,0,0,0,0,0,0
1577.0,16,28,0,0,166,1,347.0,7.64,0,0,0,0,0,0,0,0,0,0
3307.0,23,27,0,0,434,1,1075.0,1.41,0,0,0,1,0,0,0,0,0,0
871.0,6,52,0,0,1820,1,1.0,2.02,0,0,1,0,0,0,0,1,0,0
3472.0,0,61,0,0,4166,0,1590.0,6.38,0,0,0,1,0,0,0,1,0,0
2083.0,8,21,0,0,543,0,558.0,0.29,0,0,0,1,0,0,0,0,1,0
1006.0,10,59,0,0,2233,3,72.0,0.49,0,0,1,0,0,0,0,1,0,0
1387.0,18,19,0,0,1674,2,467.0,1.55,0,0,0,0,1,0,0,0,1,0
591.0,1,61,1,1,140,2,543.0,1.44,0,1,0,0,0,0,0,1,0,0
6165.0,22,45,0,0,3335,0,366.0,0.34,0,0,0,1,0,0,0,0,1,0
1651.0,10,60,0,0,4252,0,485.0,17.86,0,0,0,0,1,0,0,1,0,0
67.0,2,63,0,0,2379,2,1776.0,1.74,0,0,0,0,0,0,1,0,0,1
593.0,16,64,0,0,1504,0,313.0,6.41,0,0,1,0,0,0,0,0,0,1
1465.0,9,31,0,0,3036,1,2594.0,2.5,0,0,1,0,0,0,0,1,0,0
87.0,2,61,0,0,4417,2,929.0,23.53,0,0,1,0,0,0,0,0,1,0
36.0,21,46,0,0,1947,0,1811.0,0.76,0,0,0,1,0,0,0,0,1,0
897.0,2,19,0,0,4260,1,188.0,2.34,0,0,1,0,0,0,0,0,1,0
607.0,20,51,0,0,202,1,542.0,2.83,0,0,1,0,0,0,0,1,0,0
865.0,6,50,0,0,4186,2,667.0,6.32,0,0,1,0,0,0,0,1,0,0
457.0,1,37,0,0,4682,2,71.0,3.43,0,1,0,0,0,0,0,0,1,0
270.0,0,64,0,0,1470,1,544.0,6.94,0,0,1,0,0,0,0,0,0,0
1753.0,6,47,0,0,4897,3,1578.0,9.2,0,0,0,0,0,1,0,1,0,0
1084.0,19,59,0,0,986,2,43.0,1.71,0,0,0,0,0,0,1,0,1,0
335.0,10,43,0,0,3554,2,822.0,8.15,0,0,0,0,1,0,0,0,0,0
578.0,22,37,0,0,677,0,3590.0,3.38,0,0,1,0,0,0,0,1,0,0
1344.0,5,18,0,0,1905,4,600.0,0.4,0,0,0,0,1,0,0,0,0,0
112.0,22,18,0,0,4749,0,289.0,1.76,0,0,0,0,1,0,0,1,0,0
239.0,3,42,0,0,3050,1,703.0,8.12,0,0,0,0,0,0,1,1,0,0
114.0,18,50,0,0,1890,1,624.0,2.46,0,0,0,0,0,0,1,0,1,0
2510.0,20,40,0,0,1829,1,89.0,0.49,0,0,0,0,0,0,0,0,1,0
2094.0,18,28,0,0,764,0,193.0,5.09,0,0,0,0,1,0,0,1,0,0
2099.0,13,61,0,0,4751,1,885.0,9.5,0,0,0,1,0,0,0,1,0,0
1890.0,2,32,0,0,2404,0,718.0,0.71,0,0,0,0,0,0,1,0,1,0
1660.0,3,31,0,0,1360,1,338.0,3.92,0,0,0,1,0,0,0,0,1,0
972.0,7,18,0,0,85,0,3073.0,1.16,0,0,1,0,0,0,0,1,0,0
1542.0,17,50,0,0,866,1,828.0,2.06,0,0,0,0,0,0,1,1,0,0
59.0,3,23,0,0,3176,0,210.0,2.67,0,0,0,0,1,0,0,1,0,0
1457.0,10,40,0,0,1142,2,510.0,0.03,0,0,1,0,0,0,0,1,0,0
2257.0,15,43,0,1,1062,2,995.0,2.2,0,0,0,0,1,0,0,0,0,1
1041.0,2,20,0,0,4579,0,892.0,1.85,0,0,0,0,0,0,1,0,0,1
664.0,6,63,0,0,4232,2,226.0,5.52,0,0,0,1,0,0,0,1,0,0
487.0,1,23,0,0,76,4,835.0,10.61,0,0,0,1,0,0,0,1,0,0
1544.0,0,57,0,0,316,1,324.0,0.56,0,0,0,0,0,1,0,1,0,0
1770.0,0,69,0,0,497,2,489.0,3.3,0,0,0,0,0,0,0,0,1,0
3072.0,5,42,0,0,956,2,885.0,1.62,0,0,1,0,0,0,0,1,0,0
629.0,18,64,0,0,621,2,696.0,21.92,0,0,0,1,0,0,0,0,0,0
2203.0,6,34,0,0,3640,1,998.0,7.58,0,0,1,0,0,0,0,0,1,0
1236.0,23,45,0,0,18,0,385.0,0.63,0,0,0,0,0,1,0,1,0,0
3216.0,4,49,0,0,4528,2,1115.0,2.3,0,0,1,0,0,0,0,0,1,0
1126.0,20,46,0,0,616,0,13.0,0.59,0,0,0,1,0,0,0,0,0,0
1094.0,17,40,0,0,149,0,167.0,7.73,0,0,0,1,0,0,0,0,1,0
1294.0,23,58,0,0,4536,2,2896.0,3.34,0,0,1,0,0,0,0,1,0,0
2075.0,12,33,0,0,4315,2,73.0,5.21,0,0,0,0,0,0,0,1,0,0
5015.0,0,49,1,0,3980,0,868.0,4.28,1,0,0,0,0,0,1,0,1,0
115.0,9,43,0,0,671,1,1989.0,1.01,0,0,0,0,0,0,1,1,0,0
82.0,8,50,0,0,3682,0,1570.0,0.07,0,0,0,0,0,0,0,0,1,0
4160.0,16,65,0,0,1019,0,1951.0,10.21,0,0,1,0,0,0,0,1,0,0
1132.0,0,36,0,0,2943,1,3304.0,0.48,0,0,1,0,0,0,0,0,1,0
1431.0,0,58,0,0,1275,1,354.0,7.84,0,0,0,1,0,0,0,0,1,0
988.0,6,34,0,0,3133,0,321.0,1.06,0,0,0,0,0,0,1,0,1,0
148.0,3,55,0,0,1503,1,103.0,9.58,0,0,0,1,0,0,0,1,0,0
2192.0,22,31,0,0,2116,1,180.0,4.5,0,0,1,0,0,0,0,1,0,0
2063.0,20,35,0,0,4349,0,846.0,2.55,0,1,0,0,0,0,0,1,0,0
560.0,11,38,0,0,4925,6,322.0,5.37,0,0,0,1,0,0,0,0,1,0
548.0,15,63,0,0,884,2,334.0,1.6,0,0,0,0,0,0,1,1,0,0
2729.0,13,56,0,0,2672,0,831.0,2.71,0,0,1,0,0,0,0,0,1,0
113.0,22,59,0,0,1553,3,88.0,8.68,0,0,0,1,0,0,0,1,0,0
3194.0,9,65,1,0,3741,0,46.0,0.04,0,0,0,0,0,1,0,0,0,1
445.0,13,56,0,0,4056,1,1299.0,1.33,0,0,0,0,0,0,1,0,0,0
1348.0,6,45,0,0,2563,1,1248.0,6.76,0,0,1,0,0,0,0,0,1,0
4123.0,3,37,0,0,1902,0,389.0,6.36,0,0,0,0,0,0,1,0,1,0
1700.0,1,23,0,0,3054,1,719.0,0.89,0,0,0,0,1,0,0,1,0,0
803.0,23,43,0,0,2663,0,218.0,20.37,1,0,0,0,1,0,0,0,1,0
1755.0,17,23,0,0,155,0,367.0,5.64,0,0,0,0,0,0,1,1,0,0
632.0,15,56,0,0,2894,3,30.0,2.32,0,0,0,0,1,0,0,1,0,0
487.0,8,43,0,0,388,1,256.0,2.16,0,0,0,0,0,0,0,0,0,1
8563.0,4,34,0,0,4,1,13.0,3.7,0,0,1,0,0,0,0,0,1,0
2084.0,8,57,0,0,985,1,441.0,0.18,0,0,0,1,0,0,0,0,0,0
1552.0,7,19,0,0,2428,1,587.0,6.27,0,0,0,0,0,0,0,0,0,0
